Date,REGION,Product,Spend
31/5/2014,Taranaki,Retail sales - other,5.155141426
31/5/2014,Tasman,Accommodation services,0.578951296
31/5/2014,Tasman,"Cultural, recreation, and gambling services",0.236759065
31/5/2014,Tasman,Food and beverage serving services,1.041271841
31/5/2014,Tasman,Other passenger transport,0.957285329
31/5/2014,Tasman,Other tourism products,0.541014579
31/5/2014,Tasman,"Retail sales - alcohol, food, and beverages",1.491565083
31/5/2014,Tasman,Retail sales - fuel and other automotive products,1.338297188
31/5/2014,Tasman,Retail sales - other,1.524334917
31/5/2014,Waikato,Accommodation services,7.517273292
31/5/2014,Waikato,"Cultural, recreation, and gambling services",5.73579093
31/5/2014,Waikato,Food and beverage serving services,15.51604044
31/5/2014,Waikato,Other passenger transport,9.136177432
31/5/2014,Waikato,Other tourism products,10.10469844
31/5/2014,Waikato,"Retail sales - alcohol, food, and beverages",15.45442207
31/5/2014,Waikato,Retail sales - fuel and other automotive products,16.73698932
31/5/2014,Waikato,Retail sales - other,30.94110299
31/5/2014,Wellington,Accommodation services,9.208473186
31/5/2014,Wellington,"Cultural, recreation, and gambling services",2.266898239
31/5/2014,Wellington,Food and beverage serving services,16.77992502
31/5/2014,Wellington,Other passenger transport,32.54800066
31/5/2014,Wellington,Other tourism products,14.22055051
31/5/2014,Wellington,"Retail sales - alcohol, food, and beverages",10.22989888
31/5/2014,Wellington,Retail sales - fuel and other automotive products,6.028842819
31/5/2014,Wellington,Retail sales - other,30.20120816
31/5/2014,West Coast,Accommodation services,1.982663012
31/5/2014,West Coast,"Cultural, recreation, and gambling services",0.502579076
31/5/2014,West Coast,Food and beverage serving services,1.105787014
31/5/2014,West Coast,Other passenger transport,3.162976106
31/5/2014,West Coast,Other tourism products,0.703520724
31/5/2014,West Coast,"Retail sales - alcohol, food, and beverages",1.783241198
31/5/2014,West Coast,Retail sales - fuel and other automotive products,2.207026659
31/5/2014,West Coast,Retail sales - other,1.627238391
30/6/2014,Auckland,Accommodation services,14.03320617
30/6/2014,Auckland,"Cultural, recreation, and gambling services",4.74888073
30/6/2014,Auckland,Food and beverage serving services,23.62230956
30/6/2014,Auckland,Other passenger transport,55.94985096
30/6/2014,Auckland,Other tourism products,36.09725848
30/6/2014,Auckland,"Retail sales - alcohol, food, and beverages",18.07236666
30/6/2014,Auckland,Retail sales - fuel and other automotive products,14.44716272
30/6/2014,Auckland,Retail sales - other,68.93159668
30/6/2014,Bay of Plenty,Accommodation services,5.866746706
30/6/2014,Bay of Plenty,"Cultural, recreation, and gambling services",4.004816117
30/6/2014,Bay of Plenty,Food and beverage serving services,7.846274098
30/6/2014,Bay of Plenty,Other passenger transport,5.75317241
30/6/2014,Bay of Plenty,Other tourism products,5.030063726
30/6/2014,Bay of Plenty,"Retail sales - alcohol, food, and beverages",8.429502677
30/6/2014,Bay of Plenty,Retail sales - fuel and other automotive products,7.502937388
30/6/2014,Bay of Plenty,Retail sales - other,18.49911825
30/6/2014,Canterbury,Accommodation services,9.568948742
30/6/2014,Canterbury,"Cultural, recreation, and gambling services",4.280349465
30/6/2014,Canterbury,Food and beverage serving services,15.0825643
30/6/2014,Canterbury,Other passenger transport,27.1768541
30/6/2014,Canterbury,Other tourism products,12.99666278
30/6/2014,Canterbury,"Retail sales - alcohol, food, and beverages",16.1120211
30/6/2014,Canterbury,Retail sales - fuel and other automotive products,14.8013275
30/6/2014,Canterbury,Retail sales - other,38.66197236
30/6/2014,Gisborne,Accommodation services,0.697955735
30/6/2014,Gisborne,"Cultural, recreation, and gambling services",0.100811841
30/6/2014,Gisborne,Food and beverage serving services,0.721130018
30/6/2014,Gisborne,Other passenger transport,1.18780566
30/6/2014,Gisborne,Other tourism products,0.292159994
30/6/2014,Gisborne,"Retail sales - alcohol, food, and beverages",1.63488447
30/6/2014,Gisborne,Retail sales - fuel and other automotive products,1.060615935
30/6/2014,Gisborne,Retail sales - other,1.410839299
30/6/2014,Hawke's Bay,Accommodation services,2.488103984
30/6/2014,Hawke's Bay,"Cultural, recreation, and gambling services",0.575785095
30/6/2014,Hawke's Bay,Food and beverage serving services,2.871057115
30/6/2014,Hawke's Bay,Other passenger transport,2.197001378
30/6/2014,Hawke's Bay,Other tourism products,4.943560881
30/6/2014,Hawke's Bay,"Retail sales - alcohol, food, and beverages",3.759234334
30/6/2014,Hawke's Bay,Retail sales - fuel and other automotive products,2.924491217
30/6/2014,Hawke's Bay,Retail sales - other,5.979114809
30/6/2014,Manawatu-Whanganui,Accommodation services,3.157752246
30/6/2014,Manawatu-Whanganui,"Cultural, recreation, and gambling services",0.983780817
30/6/2014,Manawatu-Whanganui,Food and beverage serving services,5.575005177
30/6/2014,Manawatu-Whanganui,Other passenger transport,4.503993931
30/6/2014,Manawatu-Whanganui,Other tourism products,4.04741071
30/6/2014,Manawatu-Whanganui,"Retail sales - alcohol, food, and beverages",6.832763533
30/6/2014,Manawatu-Whanganui,Retail sales - fuel and other automotive products,7.707084755
30/6/2014,Manawatu-Whanganui,Retail sales - other,14.49021605
30/6/2014,Marlborough,Accommodation services,1.245032536
30/6/2014,Marlborough,"Cultural, recreation, and gambling services",0.202037128
30/6/2014,Marlborough,Food and beverage serving services,1.369708662
30/6/2014,Marlborough,Other passenger transport,4.042880328
30/6/2014,Marlborough,Other tourism products,0.477789599
30/6/2014,Marlborough,"Retail sales - alcohol, food, and beverages",1.588986099
30/6/2014,Marlborough,Retail sales - fuel and other automotive products,1.399103581
30/6/2014,Marlborough,Retail sales - other,1.749862805
30/6/2014,Nelson,Accommodation services,1.031592827
30/6/2014,Nelson,"Cultural, recreation, and gambling services",0.118164313
30/6/2014,Nelson,Food and beverage serving services,1.176835078
30/6/2014,Nelson,Other passenger transport,1.13916083
30/6/2014,Nelson,Other tourism products,0.8122322
30/6/2014,Nelson,"Retail sales - alcohol, food, and beverages",1.032373599
30/6/2014,Nelson,Retail sales - fuel and other automotive products,0.625699992
30/6/2014,Nelson,Retail sales - other,3.911362124
30/6/2014,Northland,Accommodation services,2.382348031
30/6/2014,Northland,"Cultural, recreation, and gambling services",0.951094614
30/6/2014,Northland,Food and beverage serving services,3.830880872
30/6/2014,Northland,Other passenger transport,7.063947389
30/6/2014,Northland,Other tourism products,3.228693016
30/6/2014,Northland,"Retail sales - alcohol, food, and beverages",7.094481572
30/6/2014,Northland,Retail sales - fuel and other automotive products,5.860026613
30/6/2014,Northland,Retail sales - other,9.118620143
30/6/2014,Otago,Accommodation services,8.311532006
30/6/2014,Otago,"Cultural, recreation, and gambling services",6.371838633
30/6/2014,Otago,Food and beverage serving services,11.81636735
30/6/2014,Otago,Other passenger transport,19.94429371
30/6/2014,Otago,Other tourism products,4.563377822
30/6/2014,Otago,"Retail sales - alcohol, food, and beverages",8.924159097
30/6/2014,Otago,Retail sales - fuel and other automotive products,6.265997779
30/6/2014,Otago,Retail sales - other,19.88716232
30/6/2014,Southland,Accommodation services,1.710551103
30/6/2014,Southland,"Cultural, recreation, and gambling services",0.478419408
30/6/2014,Southland,Food and beverage serving services,2.237272473
30/6/2014,Southland,Other passenger transport,3.33658986
30/6/2014,Southland,Other tourism products,1.50747256
30/6/2014,Southland,"Retail sales - alcohol, food, and beverages",3.677008935
30/6/2014,Southland,Retail sales - fuel and other automotive products,2.605677942
30/6/2014,Southland,Retail sales - other,5.753062045
30/6/2014,Taranaki,Accommodation services,2.037169481
30/6/2014,Taranaki,"Cultural, recreation, and gambling services",0.382871522
30/6/2014,Taranaki,Food and beverage serving services,2.153272352
30/6/2014,Taranaki,Other passenger transport,1.868147188
30/6/2014,Taranaki,Other tourism products,1.684497913
30/6/2014,Taranaki,"Retail sales - alcohol, food, and beverages",2.623765808
30/6/2014,Taranaki,Retail sales - fuel and other automotive products,1.894382456
30/6/2014,Taranaki,Retail sales - other,4.824358519
30/6/2014,Tasman,Accommodation services,0.530865802
30/6/2014,Tasman,"Cultural, recreation, and gambling services",0.220548617
30/6/2014,Tasman,Food and beverage serving services,0.937308564
30/6/2014,Tasman,Other passenger transport,1.49647751
30/6/2014,Tasman,Other tourism products,0.5013626
30/6/2014,Tasman,"Retail sales - alcohol, food, and beverages",1.339516923
30/6/2014,Tasman,Retail sales - fuel and other automotive products,1.143077743
30/6/2014,Tasman,Retail sales - other,1.43903096
30/6/2014,Waikato,Accommodation services,7.504019692
30/6/2014,Waikato,"Cultural, recreation, and gambling services",4.433652347
30/6/2014,Waikato,Food and beverage serving services,15.14770703
30/6/2014,Waikato,Other passenger transport,12.33021423
30/6/2014,Waikato,Other tourism products,10.17634605
30/6/2014,Waikato,"Retail sales - alcohol, food, and beverages",13.78099354
30/6/2014,Waikato,Retail sales - fuel and other automotive products,15.52815823
30/6/2014,Waikato,Retail sales - other,30.35874842
30/6/2014,Wellington,Accommodation services,7.621527445
30/6/2014,Wellington,"Cultural, recreation, and gambling services",2.250787397
30/6/2014,Wellington,Food and beverage serving services,13.92638528
30/6/2014,Wellington,Other passenger transport,23.97476524
30/6/2014,Wellington,Other tourism products,13.77753323
30/6/2014,Wellington,"Retail sales - alcohol, food, and beverages",8.590697263
30/6/2014,Wellington,Retail sales - fuel and other automotive products,5.180235477
30/6/2014,Wellington,Retail sales - other,26.24170535
30/6/2014,West Coast,Accommodation services,1.671601055
30/6/2014,West Coast,"Cultural, recreation, and gambling services",0.472853717
30/6/2014,West Coast,Food and beverage serving services,1.013736947
30/6/2014,West Coast,Other passenger transport,2.214852098
30/6/2014,West Coast,Other tourism products,0.657012822
30/6/2014,West Coast,"Retail sales - alcohol, food, and beverages",1.891047571
30/6/2014,West Coast,Retail sales - fuel and other automotive products,2.283951558
30/6/2014,West Coast,Retail sales - other,1.598147425
31/7/2014,Auckland,Accommodation services,14.73614363
31/7/2014,Auckland,"Cultural, recreation, and gambling services",7.470681027
31/7/2014,Auckland,Food and beverage serving services,23.92851498
31/7/2014,Auckland,Other passenger transport,58.59538556
31/7/2014,Auckland,Other tourism products,35.07378605
31/7/2014,Auckland,"Retail sales - alcohol, food, and beverages",19.41909914
31/7/2014,Auckland,Retail sales - fuel and other automotive products,14.18079636
31/7/2014,Auckland,Retail sales - other,68.22895515
31/7/2014,Bay of Plenty,Accommodation services,7.243906248
31/7/2014,Bay of Plenty,"Cultural, recreation, and gambling services",6.991016169
31/7/2014,Bay of Plenty,Food and beverage serving services,9.308710655
31/7/2014,Bay of Plenty,Other passenger transport,8.244707574
31/7/2014,Bay of Plenty,Other tourism products,5.561419925
31/7/2014,Bay of Plenty,"Retail sales - alcohol, food, and beverages",9.509654488
31/7/2014,Bay of Plenty,Retail sales - fuel and other automotive products,8.055312976
31/7/2014,Bay of Plenty,Retail sales - other,19.91187942
31/7/2014,Canterbury,Accommodation services,12.4534829
31/7/2014,Canterbury,"Cultural, recreation, and gambling services",9.78775181
31/7/2014,Canterbury,Food and beverage serving services,18.13518867
31/7/2014,Canterbury,Other passenger transport,32.30576958
31/7/2014,Canterbury,Other tourism products,13.66439806
31/7/2014,Canterbury,"Retail sales - alcohol, food, and beverages",18.27908602
31/7/2014,Canterbury,Retail sales - fuel and other automotive products,16.70537187
31/7/2014,Canterbury,Retail sales - other,40.16715248
31/7/2014,Gisborne,Accommodation services,0.696117236
31/7/2014,Gisborne,"Cultural, recreation, and gambling services",0.106342202
31/7/2014,Gisborne,Food and beverage serving services,0.766030942
31/7/2014,Gisborne,Other passenger transport,0.243364253
31/7/2014,Gisborne,Other tourism products,0.329750148
31/7/2014,Gisborne,"Retail sales - alcohol, food, and beverages",1.871169345
31/7/2014,Gisborne,Retail sales - fuel and other automotive products,1.126816493
31/7/2014,Gisborne,Retail sales - other,1.765285123
31/7/2014,Hawke's Bay,Accommodation services,2.817901962
31/7/2014,Hawke's Bay,"Cultural, recreation, and gambling services",0.843863083
31/7/2014,Hawke's Bay,Food and beverage serving services,3.239936449
31/7/2014,Hawke's Bay,Other passenger transport,2.419454698
31/7/2014,Hawke's Bay,Other tourism products,2.854643165
31/7/2014,Hawke's Bay,"Retail sales - alcohol, food, and beverages",4.130627146
31/7/2014,Hawke's Bay,Retail sales - fuel and other automotive products,2.968701082
31/7/2014,Hawke's Bay,Retail sales - other,7.199283908
31/7/2014,Manawatu-Whanganui,Accommodation services,5.153045874
31/7/2014,Manawatu-Whanganui,"Cultural, recreation, and gambling services",9.722099419
31/7/2014,Manawatu-Whanganui,Food and beverage serving services,6.932187974
31/7/2014,Manawatu-Whanganui,Other passenger transport,3.959900419
31/7/2014,Manawatu-Whanganui,Other tourism products,4.302542022
31/7/2014,Manawatu-Whanganui,"Retail sales - alcohol, food, and beverages",8.21907059
31/7/2014,Manawatu-Whanganui,Retail sales - fuel and other automotive products,9.535294132
31/7/2014,Manawatu-Whanganui,Retail sales - other,15.55450788
31/7/2014,Marlborough,Accommodation services,1.350984397
31/7/2014,Marlborough,"Cultural, recreation, and gambling services",0.449278562
31/7/2014,Marlborough,Food and beverage serving services,1.447918963
31/7/2014,Marlborough,Other passenger transport,3.065559471
31/7/2014,Marlborough,Other tourism products,0.455741984
31/7/2014,Marlborough,"Retail sales - alcohol, food, and beverages",1.93048623
31/7/2014,Marlborough,Retail sales - fuel and other automotive products,1.574366655
31/7/2014,Marlborough,Retail sales - other,1.971974437
31/7/2014,Nelson,Accommodation services,1.369985857
31/7/2014,Nelson,"Cultural, recreation, and gambling services",0.174249033
31/7/2014,Nelson,Food and beverage serving services,1.445319696
31/7/2014,Nelson,Other passenger transport,1.998385874
31/7/2014,Nelson,Other tourism products,1.037709385
31/7/2014,Nelson,"Retail sales - alcohol, food, and beverages",1.360791692
31/7/2014,Nelson,Retail sales - fuel and other automotive products,0.839273416
31/7/2014,Nelson,Retail sales - other,4.645467657
31/7/2014,Northland,Accommodation services,2.517383152
31/7/2014,Northland,"Cultural, recreation, and gambling services",1.333497763
31/7/2014,Northland,Food and beverage serving services,3.967995412
31/7/2014,Northland,Other passenger transport,7.18346566
31/7/2014,Northland,Other tourism products,3.683645212
31/7/2014,Northland,"Retail sales - alcohol, food, and beverages",7.740734649
31/7/2014,Northland,Retail sales - fuel and other automotive products,5.993588581
31/7/2014,Northland,Retail sales - other,9.437060006
31/7/2014,Otago,Accommodation services,12.11161414
31/7/2014,Otago,"Cultural, recreation, and gambling services",21.21580727
31/7/2014,Otago,Food and beverage serving services,15.42377118
31/7/2014,Otago,Other passenger transport,33.28774483
31/7/2014,Otago,Other tourism products,6.060378449
31/7/2014,Otago,"Retail sales - alcohol, food, and beverages",13.25937403
31/7/2014,Otago,Retail sales - fuel and other automotive products,7.806155173
31/7/2014,Otago,Retail sales - other,23.68402434
31/7/2014,Southland,Accommodation services,1.837872601
31/7/2014,Southland,"Cultural, recreation, and gambling services",0.444706889
31/7/2014,Southland,Food and beverage serving services,2.468332928
31/7/2014,Southland,Other passenger transport,3.942577527
31/7/2014,Southland,Other tourism products,1.424979108
31/7/2014,Southland,"Retail sales - alcohol, food, and beverages",3.919458055
31/7/2014,Southland,Retail sales - fuel and other automotive products,2.8141108
31/7/2014,Southland,Retail sales - other,6.559817005
31/7/2014,Taranaki,Accommodation services,2.171953087
31/7/2014,Taranaki,"Cultural, recreation, and gambling services",0.398393334
31/7/2014,Taranaki,Food and beverage serving services,2.442766411
31/7/2014,Taranaki,Other passenger transport,2.268993296
31/7/2014,Taranaki,Other tourism products,2.530333123
31/7/2014,Taranaki,"Retail sales - alcohol, food, and beverages",2.88228832
31/7/2014,Taranaki,Retail sales - fuel and other automotive products,2.082168735
31/7/2014,Taranaki,Retail sales - other,5.128350143
31/7/2014,Tasman,Accommodation services,0.660230486
31/7/2014,Tasman,"Cultural, recreation, and gambling services",0.214908688
31/7/2014,Tasman,Food and beverage serving services,1.042417229
31/7/2014,Tasman,Other passenger transport,2.159941483
31/7/2014,Tasman,Other tourism products,0.574058883
31/7/2014,Tasman,"Retail sales - alcohol, food, and beverages",1.436642425
31/7/2014,Tasman,Retail sales - fuel and other automotive products,1.295848197
31/7/2014,Tasman,Retail sales - other,1.634579528
31/7/2014,Waikato,Accommodation services,8.355878596
31/7/2014,Waikato,"Cultural, recreation, and gambling services",5.816333982
31/7/2014,Waikato,Food and beverage serving services,16.43886966
31/7/2014,Waikato,Other passenger transport,12.01028766
31/7/2014,Waikato,Other tourism products,9.940330884
31/7/2014,Waikato,"Retail sales - alcohol, food, and beverages",16.03608553
31/7/2014,Waikato,Retail sales - fuel and other automotive products,17.73633298
31/7/2014,Waikato,Retail sales - other,29.76219437
31/7/2014,Wellington,Accommodation services,8.4790753
31/7/2014,Wellington,"Cultural, recreation, and gambling services",3.153526611
31/7/2014,Wellington,Food and beverage serving services,15.10668669
31/7/2014,Wellington,Other passenger transport,29.33328986
31/7/2014,Wellington,Other tourism products,14.34350689
31/7/2014,Wellington,"Retail sales - alcohol, food, and beverages",9.832894162
31/7/2014,Wellington,Retail sales - fuel and other automotive products,5.638015722
31/7/2014,Wellington,Retail sales - other,28.238959
31/7/2014,West Coast,Accommodation services,2.171584286
31/7/2014,West Coast,"Cultural, recreation, and gambling services",0.593486332
31/7/2014,West Coast,Food and beverage serving services,1.323536655
31/7/2014,West Coast,Other passenger transport,3.204910722
31/7/2014,West Coast,Other tourism products,0.68798803
31/7/2014,West Coast,"Retail sales - alcohol, food, and beverages",1.96440433
31/7/2014,West Coast,Retail sales - fuel and other automotive products,2.383541254
31/7/2014,West Coast,Retail sales - other,1.931089029
31/8/2014,Auckland,Accommodation services,15.74567932
31/8/2014,Auckland,"Cultural, recreation, and gambling services",5.227205173
31/8/2014,Auckland,Food and beverage serving services,25.01423982
31/8/2014,Auckland,Other passenger transport,63.69198022
31/8/2014,Auckland,Other tourism products,30.44264603
31/8/2014,Auckland,"Retail sales - alcohol, food, and beverages",18.85974267
31/8/2014,Auckland,Retail sales - fuel and other automotive products,13.6440262
31/8/2014,Auckland,Retail sales - other,68.67680411
31/8/2014,Bay of Plenty,Accommodation services,6.222988648
31/8/2014,Bay of Plenty,"Cultural, recreation, and gambling services",4.592950729
31/8/2014,Bay of Plenty,Food and beverage serving services,8.235999538
31/8/2014,Bay of Plenty,Other passenger transport,6.316402232
31/8/2014,Bay of Plenty,Other tourism products,5.121781563
31/8/2014,Bay of Plenty,"Retail sales - alcohol, food, and beverages",8.612647917
31/8/2014,Bay of Plenty,Retail sales - fuel and other automotive products,7.268737207
31/8/2014,Bay of Plenty,Retail sales - other,17.88604626
31/8/2014,Canterbury,Accommodation services,11.92111306
31/8/2014,Canterbury,"Cultural, recreation, and gambling services",9.092364698
31/8/2014,Canterbury,Food and beverage serving services,16.60752976
31/8/2014,Canterbury,Other passenger transport,27.58300553
31/8/2014,Canterbury,Other tourism products,12.73061914
31/8/2014,Canterbury,"Retail sales - alcohol, food, and beverages",17.43265523
31/8/2014,Canterbury,Retail sales - fuel and other automotive products,15.45271498
31/8/2014,Canterbury,Retail sales - other,36.60686952
31/8/2014,Gisborne,Accommodation services,0.666186941
31/8/2014,Gisborne,"Cultural, recreation, and gambling services",0.147013442
31/8/2014,Gisborne,Food and beverage serving services,0.704092271
31/8/2014,Gisborne,Other passenger transport,0.233933274
31/8/2014,Gisborne,Other tourism products,0.335405861
31/8/2014,Gisborne,"Retail sales - alcohol, food, and beverages",1.736835708
31/8/2014,Gisborne,Retail sales - fuel and other automotive products,1.102235409
31/8/2014,Gisborne,Retail sales - other,1.708376478
31/8/2014,Hawke's Bay,Accommodation services,2.304600699
31/8/2014,Hawke's Bay,"Cultural, recreation, and gambling services",0.487204782
31/8/2014,Hawke's Bay,Food and beverage serving services,2.942691971
31/8/2014,Hawke's Bay,Other passenger transport,2.197225755
31/8/2014,Hawke's Bay,Other tourism products,2.17799962
31/8/2014,Hawke's Bay,"Retail sales - alcohol, food, and beverages",3.817853113
31/8/2014,Hawke's Bay,Retail sales - fuel and other automotive products,2.793655777
31/8/2014,Hawke's Bay,Retail sales - other,6.021752417
31/8/2014,Manawatu-Whanganui,Accommodation services,5.113194534
31/8/2014,Manawatu-Whanganui,"Cultural, recreation, and gambling services",12.11259388
31/8/2014,Manawatu-Whanganui,Food and beverage serving services,6.802952154
31/8/2014,Manawatu-Whanganui,Other passenger transport,5.252689432
31/8/2014,Manawatu-Whanganui,Other tourism products,4.28748793
31/8/2014,Manawatu-Whanganui,"Retail sales - alcohol, food, and beverages",7.847701983
31/8/2014,Manawatu-Whanganui,Retail sales - fuel and other automotive products,9.219269924
31/8/2014,Manawatu-Whanganui,Retail sales - other,13.73719517
31/8/2014,Marlborough,Accommodation services,1.146184111
31/8/2014,Marlborough,"Cultural, recreation, and gambling services",0.861459359
31/8/2014,Marlborough,Food and beverage serving services,1.311397294
31/8/2014,Marlborough,Other passenger transport,3.131883532
31/8/2014,Marlborough,Other tourism products,0.646606322
31/8/2014,Marlborough,"Retail sales - alcohol, food, and beverages",1.683970183
31/8/2014,Marlborough,Retail sales - fuel and other automotive products,1.335613299
31/8/2014,Marlborough,Retail sales - other,1.735493901
31/8/2014,Nelson,Accommodation services,1.062615506
31/8/2014,Nelson,"Cultural, recreation, and gambling services",0.112527347
31/8/2014,Nelson,Food and beverage serving services,1.188413164
31/8/2014,Nelson,Other passenger transport,1.87196269
31/8/2014,Nelson,Other tourism products,0.848375495
31/8/2014,Nelson,"Retail sales - alcohol, food, and beverages",1.103773279
31/8/2014,Nelson,Retail sales - fuel and other automotive products,0.756550752
31/8/2014,Nelson,Retail sales - other,3.772949036
31/8/2014,Northland,Accommodation services,2.471134544
31/8/2014,Northland,"Cultural, recreation, and gambling services",1.30890636
31/8/2014,Northland,Food and beverage serving services,4.051803684
31/8/2014,Northland,Other passenger transport,8.589283677
31/8/2014,Northland,Other tourism products,3.984213765
31/8/2014,Northland,"Retail sales - alcohol, food, and beverages",7.556448888
31/8/2014,Northland,Retail sales - fuel and other automotive products,6.176143087
31/8/2014,Northland,Retail sales - other,8.94830797
31/8/2014,Otago,Accommodation services,11.27590836
31/8/2014,Otago,"Cultural, recreation, and gambling services",17.14941766
31/8/2014,Otago,Food and beverage serving services,14.86367842
31/8/2014,Otago,Other passenger transport,30.8293667
31/8/2014,Otago,Other tourism products,5.135253063
31/8/2014,Otago,"Retail sales - alcohol, food, and beverages",11.39718169
31/8/2014,Otago,Retail sales - fuel and other automotive products,7.28275433
31/8/2014,Otago,Retail sales - other,20.74345129
31/8/2014,Southland,Accommodation services,1.813063413
31/8/2014,Southland,"Cultural, recreation, and gambling services",0.417040913
31/8/2014,Southland,Food and beverage serving services,2.322922726
31/8/2014,Southland,Other passenger transport,5.234108204
31/8/2014,Southland,Other tourism products,1.579323897
31/8/2014,Southland,"Retail sales - alcohol, food, and beverages",3.987090176
31/8/2014,Southland,Retail sales - fuel and other automotive products,2.825760385
31/8/2014,Southland,Retail sales - other,5.718764422
31/8/2014,Taranaki,Accommodation services,1.884879816
31/8/2014,Taranaki,"Cultural, recreation, and gambling services",0.762191883
31/8/2014,Taranaki,Food and beverage serving services,2.095673068
31/8/2014,Taranaki,Other passenger transport,0.949382369
31/8/2014,Taranaki,Other tourism products,1.512203637
31/8/2014,Taranaki,"Retail sales - alcohol, food, and beverages",2.612958373
31/8/2014,Taranaki,Retail sales - fuel and other automotive products,1.847441291
31/8/2014,Taranaki,Retail sales - other,4.10439714
31/8/2014,Tasman,Accommodation services,0.60805085
31/8/2014,Tasman,"Cultural, recreation, and gambling services",0.259127058
31/8/2014,Tasman,Food and beverage serving services,0.872295863
31/8/2014,Tasman,Other passenger transport,1.210150596
31/8/2014,Tasman,Other tourism products,0.547287959
31/8/2014,Tasman,"Retail sales - alcohol, food, and beverages",1.238038894
31/8/2014,Tasman,Retail sales - fuel and other automotive products,1.118735456
31/8/2014,Tasman,Retail sales - other,1.291483215
31/8/2014,Waikato,Accommodation services,7.460670678
31/8/2014,Waikato,"Cultural, recreation, and gambling services",4.948521565
31/8/2014,Waikato,Food and beverage serving services,14.88069643
31/8/2014,Waikato,Other passenger transport,6.766558109
31/8/2014,Waikato,Other tourism products,8.889847243
31/8/2014,Waikato,"Retail sales - alcohol, food, and beverages",14.28153686
31/8/2014,Waikato,Retail sales - fuel and other automotive products,16.38551879
31/8/2014,Waikato,Retail sales - other,26.42401372
31/8/2014,Wellington,Accommodation services,8.387378452
31/8/2014,Wellington,"Cultural, recreation, and gambling services",2.194104849
31/8/2014,Wellington,Food and beverage serving services,15.01095025
31/8/2014,Wellington,Other passenger transport,26.49138618
31/8/2014,Wellington,Other tourism products,13.97822905
31/8/2014,Wellington,"Retail sales - alcohol, food, and beverages",9.150202722
31/8/2014,Wellington,Retail sales - fuel and other automotive products,5.435993908
31/8/2014,Wellington,Retail sales - other,27.36937128
31/8/2014,West Coast,Accommodation services,1.697840562
31/8/2014,West Coast,"Cultural, recreation, and gambling services",0.356594002
31/8/2014,West Coast,Food and beverage serving services,1.033900403
31/8/2014,West Coast,Other passenger transport,4.020826997
31/8/2014,West Coast,Other tourism products,0.585628496
31/8/2014,West Coast,"Retail sales - alcohol, food, and beverages",1.770232109
31/8/2014,West Coast,Retail sales - fuel and other automotive products,2.262298626
31/8/2014,West Coast,Retail sales - other,1.530839681
30/9/2014,Auckland,Accommodation services,16.29043382
30/9/2014,Auckland,"Cultural, recreation, and gambling services",6.144500237
30/9/2014,Auckland,Food and beverage serving services,25.10703971
30/9/2014,Auckland,Other passenger transport,61.4953471
30/9/2014,Auckland,Other tourism products,30.82835315
30/9/2014,Auckland,"Retail sales - alcohol, food, and beverages",18.20170637
30/9/2014,Auckland,Retail sales - fuel and other automotive products,13.53591644
30/9/2014,Auckland,Retail sales - other,72.28207288
30/9/2014,Bay of Plenty,Accommodation services,6.26205757
30/9/2014,Bay of Plenty,"Cultural, recreation, and gambling services",4.224080436
30/9/2014,Bay of Plenty,Food and beverage serving services,8.262040146
30/9/2014,Bay of Plenty,Other passenger transport,9.322719684
30/9/2014,Bay of Plenty,Other tourism products,4.991489851
30/9/2014,Bay of Plenty,"Retail sales - alcohol, food, and beverages",8.871704539
30/9/2014,Bay of Plenty,Retail sales - fuel and other automotive products,7.241466328
30/9/2014,Bay of Plenty,Retail sales - other,19.24393158
30/9/2014,Canterbury,Accommodation services,10.76482115
30/9/2014,Canterbury,"Cultural, recreation, and gambling services",6.598128322
30/9/2014,Canterbury,Food and beverage serving services,15.46446861
30/9/2014,Canterbury,Other passenger transport,23.22032045
30/9/2014,Canterbury,Other tourism products,13.19819573
30/9/2014,Canterbury,"Retail sales - alcohol, food, and beverages",15.81890925
30/9/2014,Canterbury,Retail sales - fuel and other automotive products,15.18485089
30/9/2014,Canterbury,Retail sales - other,36.81120656
30/9/2014,Gisborne,Accommodation services,0.649922319
30/9/2014,Gisborne,"Cultural, recreation, and gambling services",0.144914552
30/9/2014,Gisborne,Food and beverage serving services,0.696293799
30/9/2014,Gisborne,Other passenger transport,0.423408497
30/9/2014,Gisborne,Other tourism products,0.420331839
30/9/2014,Gisborne,"Retail sales - alcohol, food, and beverages",1.728435423
30/9/2014,Gisborne,Retail sales - fuel and other automotive products,0.994483374
30/9/2014,Gisborne,Retail sales - other,1.427595609
30/9/2014,Hawke's Bay,Accommodation services,3.18486784
30/9/2014,Hawke's Bay,"Cultural, recreation, and gambling services",0.817034415
30/9/2014,Hawke's Bay,Food and beverage serving services,3.480747819
30/9/2014,Hawke's Bay,Other passenger transport,2.77755664
30/9/2014,Hawke's Bay,Other tourism products,2.272387326
30/9/2014,Hawke's Bay,"Retail sales - alcohol, food, and beverages",4.279771525
30/9/2014,Hawke's Bay,Retail sales - fuel and other automotive products,2.780608802
30/9/2014,Hawke's Bay,Retail sales - other,6.873172901
30/9/2014,Manawatu-Whanganui,Accommodation services,5.121067689
30/9/2014,Manawatu-Whanganui,"Cultural, recreation, and gambling services",8.654712012
